"c.1..300...n_samples.."	"X1"	"X2"	"X3"
1329	0.99	0.99	0.713669203080925
1330	0.0107994709598174	0.240327642113669	0.00185844657371942
1331	0.00455399522240569	0.0127114901838363	0.000246758458599536
1332	0.0182499496327384	0.00125792022850131	0.0192415334933355
1333	0.00034430612864769	0.000746039224760831	0.00339967997627528
1334	0.00947363332243893	0.00424700721504284	0.000648354935427034
1335	0.0101119318700037	0.000560020267449685	0.0134112180490586
1336	2.57169773455151e-06	2.91374025784413e-05	0.000856765239502194
1337	6.66822414159775e-06	1.05897513442679e-05	2.57283885514307e-06
1338	1.05875301213098e-05	2.35898160943253e-05	8.84669406378233e-05
1339	1.00716107062059e-09	5.060240554731e-08	3.40040401594696e-07
1340	7.06002725386934e-10	5.94696657080343e-07	2.25066526823096e-08
1341	6.62353942163201e-10	1.12263243705444e-08	1.12512511169857e-07
1342	1.39459552038018e-06	0.00115766769709666	0.00109849489226784
1343	0.000570683681004939	0.000203371625708456	4.31964878208046e-05
1344	0.000150956388164361	8.17966814658632e-05	0.00100683424773938
1345	2.07699035883611e-05	0.00024623904695524	0.00474501814197102
1346	0.0105005399827259	0.000350717758343483	0.000638598745353223
1347	0.00147952623783287	7.11293247094981e-06	0.000166525970613735
1348	5.99728866372349e-05	0.00216844735568169	0.00234418980262247
1349	0.0148495982179411	0.000576149989195265	0.00514323326365362
1350	0.000661003979388119	0.000273818104138446	0.00137205232380103
1351	0.0420438289686518	0.0156213365326533	0.0337974523860231
1352	0.186554239892339	0.000132793444969155	0.0106169165750362
1353	0.000103499954701718	0.00615181072092232	0.242381239628203
1354	0.58497255236585	0.701446077882279	0.99
1355	0.99	0.010536994300642	0.887012361770501
1356	0.00842865326610243	0.705993910061301	0.99
1357	0.225056668213617	0.99	0.99
1358	0.99	0.0145058756586922	0.99
1359	0.0149463705992106	0.99	0.99
1360	0.640654174278514	0.254768110581855	0.99
1361	0.99	0.0106499373842983	0.99
1362	0.0164494174316468	0.99	0.99
1363	0.743320163000013	0.263566848753445	0.571820704525683
1364	0.25870400387988	0.00144025673192255	0.99
1365	0.0317563571766368	0.271878673639458	0.99
1366	0.847839229926164	0.99	0.228051223053437
1367	0.826934277827315	0.00360787497788063	0.99
1368	0.0111270352212289	0.0400637281867617	0.538412890429948
1369	0.40905901353351	0.99	0.99
1370	0.293132720979444	0.99	0.387396828017811
1371	0.116648595582392	0.99	0.435850616982166
1372	0.743502665500448	0.99	0.0944342578244779
1373	0.204546917182842	0.0682795856137757	0.99
1374	0.697208782627043	0.814495010646084	0.99
1375	0.306784769623775	0.99	0.99
1376	0.562307948585403	0.114471580815349	0.418823874596744
1377	0.11987394263369	0.99	0.99
1378	0.0439256536781942	0.99	0.99
1379	0.99	0.99	0.302285879539184
1380	0.641617986224611	0.897316142890229	0.99
1381	0.78220631627491	0.99	0.0218823553197589
1382	0.99	0.570107225231135	0.0233147213625294
1383	0.99	0.99	0.99
1384	0.99	0.99	0.0244115342266142
1385	0.99	0.350303418563121	0.010686695200642
1386	0.99	0.99	0.99
1387	0.99	0.239365506537554	0.00870365235394391
1388	0.348499660900326	0.874224256884864	0.0144693497890542
1389	0.99	0.99	0.99
1390	0.99	0.837860177645868	0.157981350805773
1391	0.0850627509250637	0.0215181693013572	0.26312541116821
1392	0.294014544194023	0.99	0.99
1393	0.99	0.99	0.0240439848648227
1394	0.506653646963881	0.121056355391289	0.99
1395	0.0626049627781422	0.764029220113919	0.609467534184063
1396	0.976473266979368	0.99	0.0296717701675061
1397	0.0570023399816882	0.0152846479911027	0.99
1398	0.256424320052703	0.99	0.77388095454299
1399	0.99	0.99	0.0152187100301344
1400	0.24237601928496	0.99	0.0625637438579338
1401	0.243413652555507	0.99	0.335066435649977
1402	0.652215977117057	0.99	0.00260374195430803
1403	0.99	0.53525316853718	0.332370593514623
1404	0.741631941918461	0.565157414606783	0.552013244789959
1405	0.338274642871505	0.99	0.0582637607417783
1406	0.699249089228269	0.99	0.419890075251241
1407	0.99	0.99	0.99
1408	0.99	0.99	0.0230706793776259
1409	0.0587683822545364	0.99	0.274922082977339
1410	0.129200639288577	0.99	0.99
1411	0.99	0.99	0.333916218445631
1412	0.99	0.283136414767452	0.077897112602101
1413	0.401906682866366	0.0856744581332426	0.99
1414	0.99	0.99	0.0770051547106837
1415	0.381118513727518	0.99	0.49768127423673
1416	0.524846575722321	0.127004437417422	0.99
1417	0.0803671698446894	0.754452327149193	0.698404270274297
1418	0.0927232947323256	0.99	0.99
1419	0.39751431602859	0.219220968495985	0.142561287010068
1420	0.156960764866144	0.658144196419374	0.99
1421	0.215418118745853	0.99	0.99
1422	0.09381411859028	0.416281564214638	0.185351441207823
1423	0.0945112191415965	0.262970911491605	0.0390361233853406
1424	0.99	0.99	0.99
1425	0.99	0.99	0.99
1426	0.99	0.0167043937108044	0.99
1427	0.0971654687599991	0.99	0.99
1428	0.488086776811931	0.99	0.0637339825575351
1429	0.039240853670463	0.0139419990295858	0.99
1430	0.0113832233397167	0.428944041199886	0.99
1431	0.155429959578358	0.150252243739879	0.123254247600727
1432	0.293952237120904	0.012725544773319	0.99
1433	0.00859013710670929	0.99	0.99
1434	0.0203322282635333	0.471578267023381	0.38095305124325
1435	0.99	0.256240634536514	0.99
1436	0.99	0.600303095379988	0.667625295481737
1437	0.302042601485614	0.906977056972204	0.99
1438	0.107775632797823	0.1866388862929	0.99
1439	0.99	0.12902612843772	0.99
1440	0.102819723333582	0.0685260532547729	0.99
1441	0.0110053746994629	0.583643510846739	0.99
1442	0.99	0.0281345092597371	0.99
1443	0.566198962934943	0.677369880788412	0.99
1444	0.00664728514700705	0.99	0.266714008336575
1445	0.99	0.139803910642691	0.123921989143521
1446	0.99	0.114621514573166	0.99
1447	0.99	0.99	0.960421487273395
1448	0.99	0.99	0.99
1449	0.796761992119855	0.99	0.99
1450	0.239994521720839	0.99	0.197396671055489
1451	0.99	0.307740856695976	0.99
1452	0.206707246802332	0.99	0.99
1453	0.99	0.99	0.99
1454	0.190924326764008	0.305104159525847	0.99
1455	0.99	0.99	0.99
1456	0.99	0.99	0.52893908508412
1457	0.273244569378172	0.209639901632555	0.99
1458	0.814176588897589	0.117194165503296	0.99
1459	0.99	0.99	0.99
1460	0.99	0.99	0.99
1461	0.99	0.99	0.99
1462	0.691107880714957	0.99	0.47100535392058
1463	0.160034378507346	0.861762469452574	0.612758733061426
1464	0.696867268368664	0.375131071754324	0.3028773093102
1465	0.222466485320465	0.99	0.99
1466	0.497505364654614	0.99	0.99
1467	0.850029688665628	0.980976046362623	0.99
1468	0.22607139373316	0.99	0.99
1469	0.99	0.564433441355527	0.99
1470	0.99	0.337433648203	0.99
1471	0.343647628196549	0.99	0.99
1472	0.331731312012963	0.99	0.588161875504344
1473	0.99	0.020817527290503	0.0224681929012844
1474	0.627849835941673	0.99	0.99
1475	0.380894478999417	0.99	0.99
1476	0.0516578629403675	0.0307762976831508	0.0846224672643781
1477	0.398904055256066	0.99	0.99
1478	0.163276830457664	0.36728284018139	0.99
1479	0.985397804761467	0.0988050632788695	0.99
1480	0.161258062211665	0.274744908273134	0.3294247163106
1481	0.99	0.291592991060126	0.99
1482	0.99	0.103330362129391	0.99
1483	0.186283998368489	0.104910670182751	0.99
1484	0.99	0.99	0.670448551745996
1485	0.0202573290533731	0.039183901271506	0.1113202944515
1486	0.0421720371130005	0.0150536818808092	0.99
1487	0.99	0.208500263151307	0.99
1488	0.705671030684503	0.174482766288065	0.143199145037191
1489	0.99	0.99	0.99
1490	0.99	0.0696303377310854	0.99
1491	0.0664776786548975	0.99	0.99
1492	0.99	0.99	0.820171894034635
1493	0.99	0.487102697844237	0.99
1494	0.0898454702330976	0.99	0.99
1495	0.99	0.796503901479503	0.99
1496	0.99	0.99	0.99
1497	0.432205460906311	0.99	0.99
1498	0.99	0.256147487429881	0.249250119457168
1499	0.99	0.694159424718373	0.99
1500	0.0384469700852645	0.99	0.802042800749115
1501	0.144298984874745	0.99	0.159873161171011
1502	0.99	0.184950686281792	0.99
1503	0.99	0.217944344868955	0.99
1504	0.99	0.99	0.99
1505	0.0596765687407176	0.99	0.99
1506	0.99	0.99	0.99
1507	0.99	0.99	0.28468246319458
1508	0.464628607920529	0.99	0.99
1509	0.99	0.170398651782815	0.99
1510	0.327815053075117	0.99	0.99
1511	0.99	0.428602629727229	0.99
1512	0.99	0.642298895693674	0.99
1513	0.99	0.99	0.99
1514	0.99	0.99	0.99
1515	0.99	0.99	0.99
1516	0.99	0.99	0.99
1517	0.99	0.99	0.99
1518	0.99	0.99	0.99
1519	0.99	0.99	0.99
1520	0.99	0.99	0.99
1521	0.99	0.99	0.99
1522	0.160592074021633	0.99	0.99
1523	0.99	0.743569545775387	0.99
1524	0.0911019326473006	0.99	0.99
1525	0.172225732836313	0.99	0.404759250622518
1526	0.99	0.99	0.909368698518285
1527	0.410622508255524	0.99	0.99
1528	0.882633536651301	0.99	0.787532850070596
1529	0.99	0.869158559426183	0.279849295191741
1530	0.182405906780905	0.99	0.20325057183045
1531	0.0807441332939572	0.0493311286367683	0.211856982488967
1532	0.99	0.0916927110380244	0.0488260856557844
1533	0.0106451334996177	0.99	0.0148173618003685
1534	0.244703750475115	0.00333217361528716	0.226194687335658
1535	0.99	0.0834940086574913	0.178162723305137
1536	0.99	0.0384216517236469	0.0150397630628045
1537	0.0301285176282438	0.0679383239224501	0.0698665260213166
1538	0.99	0.0278603476474532	0.99
1539	0.922867110680983	0.99	0.0214945049868168
1540	0.142136337013138	0.99	0.0194193697379532
1541	0.99	0.870417930058103	0.224757244648733
1542	0.189474694190788	0.99	0.0927455759797136
1543	0.628081196929161	0.99	0.205363879430925
1544	0.99	0.341480829455807	0.99
1545	0.0109579057341685	0.99	0.144024152657628
1546	0.792426989067075	0.99	0.0783360329135378
1547	0.99	0.746004177484157	0.99
1548	0.00137886866226782	0.324203189200567	0.0576258612681772
1549	0.99	0.99	0.99
1550	0.99	0.112077286601892	0.99
1551	0.28746230437713	0.99	0.99
1552	0.99	0.99	0.253946959108806
1553	0.99	0.99	0.99
1554	0.238595776199698	0.99	0.99
1555	0.390220391588612	0.566407905893568	0.0986553373556945
1556	0.99	0.247526491017887	0.99
1557	0.99	0.99	0.99
1558	0.488524040321974	0.368164515305502	0.146840565794263
1559	0.0684533869395029	0.99	0.99
1560	0.0415081305324181	0.102313105557256	0.99
1561	0.157554690350488	0.99	0.567703762712393
1562	0.62004054901215	0.348434031519215	0.99
1563	0.157518701221518	0.844730597104425	0.99
1564	0.0862550665788883	0.99	0.108698100308808
1565	0.99	0.99	0.99
1566	0.010744904334282	0.99	0.336389986555934
1567	0.0256319969433027	0.99	0.99
1568	0.99	0.99	0.99
1569	0.99	0.99	0.99
1570	0.015371154522065	0.99	0.99
1571	0.99	0.613843420193635	0.99
1572	0.942398576990855	0.99	0.99
1573	0.54191536614497	0.99	0.99
1574	0.99	0.99	0.99
1575	0.99	0.797349621810209	0.99
1576	0.436801740742016	0.99	0.558148914029437
1577	0.99	0.99	0.99
1578	0.99	0.468322721759383	0.99
1579	0.99	0.426686603014189	0.99
1580	0.99	0.99	0.99
1581	0.99	0.318186367450169	0.99
1582	0.99	0.149570919497088	0.99
1583	0.99	0.806077999954916	0.0581046345086159
1584	0.99	0.99	0.99
1585	0.386963348521112	0.408363701017639	0.99
1586	0.99	0.99	0.501332259898928
1587	0.99	0.99	0.99
1588	0.99	0.123673097480278	0.99
1589	0.407361630822032	0.530998561596235	0.263574535455168
1590	0.99	0.99	0.99
1591	0.99	0.534131586580148	0.99
1592	0.282860946971267	0.27106439949884	0.0791433942328462
1593	0.529996561058023	0.99	0.99
1594	0.69857577695516	0.490316782843725	0.99
1595	0.99	0.99	0.188069579505415
1596	0.383466069958083	0.99	0.99
1597	0.99	0.120976546365782	0.99
1598	0.99	0.99	0.282628980673407
1599	0.162186815177197	0.688000476013862	0.270568668267456
1600	0.99	0.311152164921898	0.322072763766372
1601	0.99	0.107958859333794	0.99
1602	0.0366153940699191	0.99	0.0507235931507086
1603	0.99	0.99	0.0274624144497835
1604	0.151076850606052	0.0275091549932709	0.99
1605	0.0728680002864141	0.337803006082191	0.0118824283504414
1606	0.99	0.123079937459979	0.791521244406148
1607	0.478744145143693	0.879029906109799	0.475464161359234
1608	0.0525991891877136	0.174226591438102	0.0816292500288741
1609	0.99	0.787462835187068	0.99
1610	0.99	0.153990480192195	0.99
1611	0.317779336290125	0.99	0.378505917099307
1612	0.99	0.121388510377236	0.416660439093602
1613	0.99	0.99	0.99
1614	0.487265267759208	0.99	0.21294991749732
1615	0.99	0.115546066897649	0.325368405483494
1616	0.99	0.99	0.99
1617	0.99	0.432556616998574	0.98993074267561
1618	0.99	0.113084960076312	0.99
1619	0.790580820168493	0.99	0.99
1620	0.64825067174728	0.99	0.99
1621	0.0177079315344685	0.000959960327899172	0.00561948594949735
1622	0.0188671945441708	0.145466970486721	0.0460205088360002
1623	0.0340067998567547	0.99	0.600290019774627
1624	0.0247025281406402	0.0266169819334074	0.947969151006729
1625	0.0597161592760844	0.190072484511453	0.99
1626	0.149121814526747	0.99	0.0137837008623849
1627	0.000189750298243428	0.00778243068944884	0.0016500727296542
1628	0.0743020083966504	0.0520927833637529	0.00110641961968814
1629	0.111797896296697	0.154898547683081	0.00159588871042773
1630	5.55037069076215e-05	0.00419827014906506	0.00225341005062364
1631	0.128391235419267	0.00584479116406331	0.00108585501433949
1632	0.00246203413637568	0.0142473069890353	0.0150478792205631
1633	3.84249954662713e-08	5.13661694372992e-06	4.04564492374288e-06
1634	2.70568793968105e-05	5.66139991283693e-05	1.45590304623624e-06
1635	3.49106882502503e-06	4.2072479554944e-05	0.000499075365319319
1636	1.04141161298501e-10	8.52190127275541e-09	1.09596951640566e-08
1637	1.07031022039758e-08	2.40427940331553e-07	1.75826261526858e-09
1638	2.67981949274711e-10	6.62770746497307e-07	5.62042828124011e-08
1639	1.17841510642196e-07	1.00423424756636e-06	3.5946358064267e-05
1640	2.92718112831343e-05	0.000658946413941525	3.00962703041708e-06
1641	9.40768239212984e-07	5.34942911528822e-05	7.73640494847103e-06
1642	2.5803186945795e-06	6.31184044669949e-05	0.000949195536579592
1643	0.00139325687584978	0.0778908693443497	0.00169454309150395
1644	3.93813149514472e-05	0.00938617579209732	0.00101189903997573
1645	0.000211840126368252	0.00174361756635208	0.0054963067515121
1646	0.00387656000697349	0.0352373811882531	0.0124054643979959
1647	8.93420527012959e-06	0.00658981298970604	0.000215593265828251
1648	0.0225285174111876	0.0177167207800917	0.0345214869410074
1649	0.00812922782715556	0.464926798959732	0.0100458033887439
1650	0.000703349451152253	0.054246816499751	0.00216234207383959
1651	0.99	0.99	0.99
1652	0.652625656030946	0.99	0.201798930053898
1653	0.606912432440514	0.99	0.152141796236729
1654	0.0360434967006191	0.483718120539451	0.560368769727497
1655	0.604751703200535	0.99	0.99
1656	0.99	0.99	0.99
1657	0.153822585818626	0.935199902702441	0.0642197968335393
1658	0.99	0.99	0.99
1659	0.99	0.173672514745922	0.313123476945513
1660	0.0145588570838271	0.0337857101416154	0.0167678598909132
1661	0.000728497182536188	0.00324831989421016	0.0575125529238305
1662	0.99	0.001937389184398	0.99
1663	1.21752235186577e-05	9.97959930161503e-05	2.28748654577595e-05
1664	9.07207765070472e-05	0.000124088638524578	0.00286882223352567
1665	0.116148508557087	0.000681929854962482	0.00926739354972776
1666	2.95311048428209e-05	4.38542243645434e-05	0.000119493563419625
1667	0.00055257193197496	6.95535907947402e-05	0.000456149886517305
1668	0.0705322335313372	0.000112865331000555	0.000219035924060019
1669	1.54320648860671e-07	2.37010256224994e-07	5.86753767345132e-08
1670	2.49575874135986e-06	9.9844839046494e-09	8.96570124678184e-06
1671	1.2768698041642e-06	3.76028761080244e-07	1.06666523808032e-07
1672	5.82480837672719e-11	1.15932498319068e-10	8.11024084043051e-12
1673	3.19021195958274e-12	1.25188075793182e-09	1.25241678178803e-09
1674	1.31428234752388e-10	5.78615664886282e-10	2.47109415222883e-11
1675	4.60570250159163e-15	1.21295473161187e-16	3.12289913659779e-17
1676	3.80085495458617e-17	6.83113435425794e-15	2.58887025239367e-15
1677	5.32015176813213e-16	3.46749863225572e-15	3.17756418612838e-16
1678	1.09244668865831e-11	3.79564581850441e-13	2.01085570487683e-14
1679	1.19368702904426e-13	8.8970973974817e-13	8.94020369367173e-12
1680	7.90100524315416e-13	3.62488902125807e-11	2.26699050743518e-14
1681	1.40978018769299e-08	3.02042375073922e-10	1.2929922274026e-08
1682	9.16353044002054e-11	1.16204965325123e-09	3.54944887611109e-09
1683	1.97963399306858e-09	5.02838540540281e-08	4.58016582702087e-10
1684	8.02382212545554e-07	2.73944350436458e-08	1.45392019911639e-06
1685	1.19241376296131e-08	4.32951458525265e-07	3.28214543014117e-06
1686	1.44912458886788e-07	3.34721584210771e-06	3.80970200190841e-07
1687	2.09672577290061e-05	3.03541209751487e-05	2.95444778179876e-05
1688	5.97617659419547e-06	0.000340061068607604	0.000591421762124526
1689	0.000502120921577612	0.00157254225295298	1.10937014423143e-05
1690	0.0697675811380732	0.0408266312442747	0.117971388344493
1691	0.00679947313308724	0.0868216984693642	0.0337008323400643
1692	0.0573073935188844	0.141319978327053	0.00891921310608796
1693	0.99	0.99	0.796868352420357
1694	0.0171104354613622	0.000580168165424674	0.841316297634708
1695	0.99	0.799691781198346	0.190520435865393
1696	0.99	0.99	0.0172815006861089
1697	0.341069852937374	0.0634354092528268	0.99
1698	0.42128284894408	0.99	0.183073214993915
1699	0.572756015317184	0.99	0.0473585240733301
1700	0.99	0.105440695949134	0.99
1701	0.654437091640373	0.99	0.0155131201148891
1702	0.118410635767146	0.346364634458912	0.0131606756373806
1703	0.99	0.0157125056259562	0.99
1704	0.114714472959825	0.99	0.0593722806027767
1705	0.99	0.0692333542510477	0.00403040708849457
1706	0.387479029984896	0.0292811854932098	0.159192558468606
1707	0.00232331285749227	0.404459540495105	0.269129349594129
1708	0.99	0.0201244031305784	0.0366577371076901
1709	0.99	0.59777753732037	0.0678573244658983
1710	0.715982380343917	0.99	0.164053690997942
1711	0.142318528048919	0.034200412294643	0.00951714489874846
1712	0.99	0.99	0.064011004299537
1713	0.99	0.99	0.603834782678183
1714	0.284449705593054	0.0774000399893205	0.00400873057881828
1715	0.99	0.801754160787549	0.188178065577956
1716	0.99	0.99	0.129410369773658
1717	0.221218262086619	0.213750889864724	0.0886735323276105
1718	0.99	0.413474154641912	0.453430786043442
1719	0.99	0.99	0.99
1720	0.0383314321872002	0.189820426564543	0.600114881174994
1721	0.99	0.0396419393511979	0.99
1722	0.99	0.0484230629892789	0.99
1723	0.505458008653798	0.99	0.99
1724	0.99	0.99	0.99
1725	0.99	0.639573302085193	0.99
1726	0.99	0.99	0.146655946282867
1727	0.99	0.39403918414692	0.677923890925342
1728	0.99	0.99	0.99
1729	0.99	0.99	0.30293177762385
1730	0.99	0.512646665825523	0.99
1731	0.99	0.99	0.99
1732	0.99	0.99	0.99
1733	0.99	0.551289094226677	0.99
1734	0.153340251756743	0.99	0.99
1735	0.99	0.99	0.99
1736	0.99	0.99	0.99
1737	0.593695303657755	0.99	0.345417847661336
1738	0.99	0.99	0.99
1739	0.99	0.99	0.99
1740	0.146904710261225	0.99	0.99
1741	0.99	0.99	0.590893348422241
1742	0.99	0.99	0.99
1743	0.266384639031926	0.99	0.99
1744	0.505426780414356	0.99	0.492705457619677
1745	0.843794163312748	0.99	0.99
1746	0.99	0.493093760429729	0.99
1747	0.545454896693567	0.99	0.304252800404992
1748	0.99	0.843608952178818	0.99
1749	0.99	0.834864840294137	0.99
1750	0.99	0.480707484140353	0.99
1751	0.99	0.99	0.99
1752	0.99	0.99	0.99
1753	0.348801420131555	0.289117845491426	0.99
1754	0.15200412103181	0.0792454925976765	0.0354244844637015
1755	0.672423141273371	0.99	0.99
1756	0.546731090777328	0.0611422629787936	0.99
1757	0.558950886072841	0.99	0.377711856125871
1758	0.99	0.99	0.526793344128497
1759	0.99	0.99	0.99
1760	0.99	0.99	0.388377806979817
1761	0.99	0.99	0.99
1762	0.99	0.99	0.99
1763	0.99	0.99	0.99
1764	0.99	0.99	0.99
1765	0.99	0.99	0.99
1766	0.99	0.709124361847554	0.99
1767	0.99	0.99	0.99
1768	0.0780849173885834	0.99	0.99
1769	0.99	0.904570379108375	0.99
1770	0.12602836985596	0.99	0.24383666708834
1771	0.175129411637004	0.321617797953709	0.0988901051822812
1772	0.99	0.0458599550765982	0.99
1773	0.294785701804954	0.0827816504939019	0.99
1774	0.0367455330775242	0.99	0.99
1775	0.99	0.00467550303121026	0.99
1776	0.99	0.427133757619773	0.782849868242056
1777	0.7169358502031	0.99	0.99
1778	0.99	0.176279418584183	0.99
1779	0.99	0.99	0.99
1780	0.99	0.159671414168594	0.99
1781	0.99	0.00981123278682405	0.99
1782	0.0777702527870712	0.99	0.26284891764076
1783	0.362380948437596	0.99	0.569956326322207
1784	0.99	0.113970653581506	0.246262861737194
1785	0.592191074045784	0.99	0.506411905083704
1786	0.690645932522577	0.99	0.0333898088463516
1787	0.540239366582531	0.99	0.218507554207521
1788	0.150287529897189	0.99	0.716974270469731
1789	0.0239379378929093	0.898281137330418	0.00123745932551473
1790	0.404166377890538	0.99	0.00703423333016159
1791	0.99	0.99	0.129167414005621
1792	0.847986093774032	0.99	0.00873934955995737
1793	0.99	0.99	0.212569350735132
1794	0.99	0.99	0.99
1795	0.353509773233082	0.99	0.427394457608556
1796	0.99	0.546581675177814	0.0805032721213084
1797	0.99	0.99	0.357023062467906
1798	0.311444801618063	0.99	0.0808088807303678
1799	0.99	0.99	0.32053154637872
1800	0.516319855763246	0.99	0.99
1801	0.0927404970328529	0.99	0.99
1802	0.99	0.99	0.774799998241263
1803	0.99	0.337138216842807	0.99
1804	0.390618266985056	0.309852092260413	0.0665650200043679
1805	0.99	0.99	0.99
1806	0.99	0.0275484100355874	0.99
1807	0.99	0.889160668272234	0.326142195876306
1808	0.502686117138524	0.99	0.99
1809	0.99	0.390124141858361	0.99
1810	0.99	0.996297889671394	0.0971139769011115
1811	0.445041895560745	0.99	0.99
1812	0.99	0.448885087904194	0.99
1813	0.99	0.99	0.902337298193502
1814	0.108418246016974	0.99	0.99
1815	0.99	0.99	0.99
1816	0.99	0.99	0.99
1817	0.114144403013981	0.99	0.99
1818	0.687298964802043	0.99	0.364545190878733
1819	0.159534459491395	0.0111414961061942	0.99
1820	0.0267122025633614	0.00573700858361225	0.99
1821	0.866652839620303	0.99	0.00036383522541834
1822	0.701735047383489	0.202508295257701	0.861744481021474
1823	0.125103104957704	0.0129993651213531	0.382919455616497
1824	0.661465429193733	0.99	0.0211235013105191
1825	0.930693483464615	0.99	0.99
1826	0.171188337005055	0.99	0.0773818033703745
1827	0.51653489180414	0.99	0.0232015943067298
1828	0.99	0.370116049335678	0.150429270482129
1829	0.99	0.68059911479566	0.084261338861177
1830	0.99	0.473480669815335	0.238825977904792
1831	0.99	0.20999757514869	0.0111183419144815
1832	0.99	0.99	0.140981822734112
1833	0.99	0.99	0.99
1834	0.99	0.99	0.705884093257961
1835	0.99	0.99	0.418877361328095
1836	0.597697168774925	0.691012986826283	0.99
1837	0.99	0.414120876625845	0.99
1838	0.99	0.99	0.362643168938763
1839	0.150092826707895	0.00645357150915359	0.99
1840	0.99	0.99	0.99
1841	0.99	0.99	0.0609380903256475
1842	0.321935569209633	0.021830055804611	0.988079454266958
1843	0.99	0.99	0.99
1844	0.99	0.99	0.99
1845	0.165890044881147	0.993045265951596	0.99
1846	0.99	0.99	0.99
1847	0.99	0.99	0.99
1848	0.0692092045746266	0.19983694205288	0.99
1849	0.99	0.014292650403833	0.99
1850	0.048785103104584	0.0135832017356525	0.12981210764818
1851	0.0169595687101057	0.0935038569655873	0.99
1852	0.99	0.517751035249501	0.99
1853	0.195777599475555	0.600015154875673	0.702047750851004
1854	0.0413739247515845	0.99	0.99
1855	0.99	0.115443216096025	0.99
1856	0.166395751127682	0.99	0.149751690965297
1857	0.99	0.261936884897263	0.99
1858	0.899740286211426	0.519549401010367	0.0831312890532209
1859	0.197257574151654	0.99	0.129367122870922
1860	0.99	0.0031641198865245	0.641725214678855
1861	0.99	0.319387697161955	0.99
1862	0.99	0.99	0.13875366491613
1863	0.99	0.0437682069084898	0.878887286771417
1864	0.99	0.298447718883507	0.99
1865	0.222063723927023	0.99	0.99
1866	0.558930142647095	0.0211951597999594	0.0300075129685547
1867	0.99	0.284085306151909	0.99
1868	0.110137865459125	0.99	0.99
1869	0.99	0.277223454624861	0.99
1870	0.99	0.99	0.292242111399632
1871	0.0877830767396307	0.99	0.99
1872	0.99	0.617922554303286	0.771032797347509
1873	0.99	0.170884712363479	0.99
1874	0.99	0.99	0.99
1875	0.99	0.99	0.99
1876	0.99	0.17232015241056	0.99
1877	0.99	0.99	0.99
1878	0.99	0.99	0.99
1879	0.99	0.0297708507674729	0.441318331139441
1880	0.99	0.858112379952607	0.99
1881	0.99	0.99	0.99
1882	0.99	0.0116534050734212	0.91344598366605
1883	0.99	0.161011750598786	0.201468148112029
1884	0.378264312410083	0.99	0.233803691235064
1885	0.99	0.0160279850633762	0.99
1886	0.99	0.99	0.156994534912511
1887	0.138650032186519	0.99	0.99
1888	0.99	0.187208470359323	0.99
1889	0.99	0.99	0.99
1890	0.110959333827776	0.99	0.99
1891	0.474945248737033	0.99	0.99
1892	0.99	0.99	0.99
1893	0.120057191241246	0.99	0.807235479874332
1894	0.99	0.0712906437481818	0.99
1895	0.99	0.99	0.136443925362952
1896	0.0130687930496299	0.99	0.99
1897	0.361349370514032	0.99	0.99
1898	0.99	0.093536354995896	0.99
1899	0.99	0.99	0.159204326195479
1900	0.221682593009528	0.99	0.405277274101568
1901	0.99	0.99	0.403530161584777
1902	0.0305731213312823	0.0475907523443485	0.99
1903	0.00816955473172445	0.169396684701496	0.702461833189033
1904	0.0254929817826267	0.0156338431614033	0.0320615601156928
1905	0.211213789533349	0.0179317105182026	0.0455321889543468
1906	0.0154275401252541	0.187054270706716	0.99
1907	0.10550380164379	0.01428753150968	0.0233917666611602
1908	0.99	0.615432364821923	0.99
1909	0.00210723981968632	0.361771336559677	0.218480080216594
1910	0.115765235089123	0.0320919354935192	0.00213606911537784
1911	0.174562944721709	0.00968423185461971	0.310431332323773
1912	0.0387424856147897	0.99	0.99
1913	0.99	0.324012302118456	0.00634083830225583
1914	0.0648356989783612	0.829021037899617	0.32728983356813
1915	0.630893338624994	0.631087569693616	0.99
1916	0.99	0.628027054277811	0.017139302529324
1917	0.140276106622141	0.0835105803389507	0.0958330603370484
1918	0.99	0.373951648773704	0.943776866984895
1919	0.418741102596335	0.0874532786758011	0.816507018199452
1920	0.180245598907462	0.225885979714301	0.0167504395185712
1921	0.205589126259282	0.101986435149369	0.22232927648906
1922	0.344842417896494	0.0269581007515174	0.99
1923	0.0169989674561598	0.0723883195527952	0.0229848113057311
1924	0.661059418363536	0.99	0.99
1925	0.99	0.0873505112691472	0.99
1926	0.313179095438998	0.1271105146333	0.142515231758288
1927	0.404550049765864	0.99	0.99
1928	0.846375772107612	0.0499585443568062	0.99
1929	0.99	0.17229721929629	0.99
1930	0.99	0.99	0.99
1931	0.620131637118611	0.99	0.99
1932	0.99	0.238791966850924	0.99
1933	0.480660238681013	0.916499185755505	0.99
1934	0.0434923924817907	0.41362769200072	0.925050245701999
1935	0.99	0.220753009602845	0.655641190908555
1936	0.197557458505563	0.308274059830114	0.99
1937	0.058333863312344	0.0233876789562563	0.492462816922447
1938	0.069157502658733	0.214107066662937	0.467486760546588
1939	0.00977973656145055	0.00189802993833663	0.178564198812666
1940	0.00664195952000767	0.00547980879425495	0.00217401210931915
1941	0.0439780824950855	0.000673331998307637	0.0776941486760234
